sample_id,Site,RM,Date,Replicate,Rep_unique,Season,Year,Species,Status,Fig_color_Jacinto,Fig_color_top4,Rel_abund,Rank
PC_056,SCCA,31.7,,C,H,Spring,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.12568921,3
PC_056,SCCA,31.7,,C,H,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_056,SCCA,31.7,,C,H,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.01361148,7
PC_057,MACU,6.9,,A,D,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.00295902,9
PC_057,MACU,6.9,,A,D,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.16614884,2
PC_057,MACU,6.9,,A,D,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.15978695,4
PC_057,MACU,6.9,,A,D,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.00665779,8
PC_057,MACU,6.9,,A,D,Spring,2021,Cottus asper,Native,Casper,Native,0.00295902,9
PC_057,MACU,6.9,,A,D,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.36987720,1
PC_057,MACU,6.9,,A,D,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.16600089,3
PC_057,MACU,6.9,,A,D,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.04083444,6
PC_057,MACU,6.9,,A,D,Spring,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00207131,11
PC_057,MACU,6.9,,A,D,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.06850126,5
PC_057,MACU,6.9,,A,D,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,0.00059180,12
PC_057,MACU,6.9,,A,D,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_057,MACU,6.9,,A,D,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.02625782,9
PC_058,MACU,6.9,,B,E,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.04194202,7
PC_058,MACU,6.9,,B,E,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.24072606,2
PC_058,MACU,6.9,,B,E,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.14706142,3
PC_058,MACU,6.9,,B,E,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.00405322,10
PC_058,MACU,6.9,,B,E,Spring,2021,Cottus asper,Native,Casper,Native,0.00149793,11
PC_058,MACU,6.9,,B,E,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.28504714,1
PC_058,MACU,6.9,,B,E,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.09154992,4
PC_058,MACU,6.9,,B,E,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.04678826,6
PC_058,MACU,6.9,,B,E,Spring,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.07709930,5
PC_058,MACU,6.9,,B,E,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.03797691,8
PC_058,MACU,6.9,,B,E,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_058,MACU,6.9,,B,E,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.06400000,6
PC_059,MACU,6.9,,C,F,Spring,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.09506667,5
PC_059,MACU,6.9,,C,F,Spring,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.18146667,2
PC_059,MACU,6.9,,C,F,Spring,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.06026667,7
PC_059,MACU,6.9,,C,F,Spring,2021,Gasterosteus aculeatus,Native,Native,Native,0.00346667,10
PC_059,MACU,6.9,,C,F,Spring,2021,Cottus asper,Native,Casper,Native,0.01600000,8
PC_059,MACU,6.9,,C,F,Spring,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.31480000,1
PC_059,MACU,6.9,,C,F,Spring,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.14426667,3
PC_059,MACU,6.9,,C,F,Spring,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.01240000,9
PC_059,MACU,6.9,,C,F,Spring,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00106667,12
PC_059,MACU,6.9,,C,F,Spring,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.10506667,4
PC_059,MACU,6.9,,C,F,Spring,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,0.00213333,11
PC_059,MACU,6.9,,C,F,Spring,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_059,MACU,6.9,,C,F,Spring,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.51392962,1
PC_061,SW2D,21.2,,A,D,Spring2,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.12866569,2
PC_061,SW2D,21.2,,A,D,Spring2,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.01246334,9
PC_061,SW2D,21.2,,A,D,Spring2,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.03519062,6
PC_061,SW2D,21.2,,A,D,Spring2,2021,Gasterosteus aculeatus,Native,Native,Native,0.11473607,3
PC_061,SW2D,21.2,,A,D,Spring2,2021,Cottus asper,Native,Casper,Native,0.05791789,5
PC_061,SW2D,21.2,,A,D,Spring2,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.01832845,7
PC_061,SW2D,21.2,,A,D,Spring2,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Hysterocarpus traskii,Native,Native,Native,0.00953079,10
PC_061,SW2D,21.2,,A,D,Spring2,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.09457478,4
PC_061,SW2D,21.2,,A,D,Spring2,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.01466276,8
PC_061,SW2D,21.2,,A,D,Spring2,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_061,SW2D,21.2,,A,D,Spring2,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.68638259,1
PC_062,SW2D,21.2,,B,E,Spring2,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.04658966,3
PC_062,SW2D,21.2,,B,E,Spring2,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00047932,7
PC_062,SW2D,21.2,,B,E,Spring2,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00033552,8
PC_062,SW2D,21.2,,B,E,Spring2,2021,Gasterosteus aculeatus,Native,Native,Native,0.21890428,2
PC_062,SW2D,21.2,,B,E,Spring2,2021,Cottus asper,Native,Casper,Native,0.00062311,6
PC_062,SW2D,21.2,,B,E,Spring2,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.00105450,5
PC_062,SW2D,21.2,,B,E,Spring2,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.00028759,9
PC_062,SW2D,21.2,,B,E,Spring2,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.04534343,4
PC_062,SW2D,21.2,,B,E,Spring2,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Percina macrolepida,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_062,SW2D,21.2,,B,E,Spring2,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.62647161,1
PC_063,SW2D,21.2,,C,F,Spring2,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.15482302,2
PC_063,SW2D,21.2,,C,F,Spring2,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.00887791,7
PC_063,SW2D,21.2,,C,F,Spring2,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.00023160,11
PC_063,SW2D,21.2,,C,F,Spring2,2021,Gasterosteus aculeatus,Native,Native,Native,0.13000347,3
PC_063,SW2D,21.2,,C,F,Spring2,2021,Cottus asper,Native,Casper,Native,0.01609604,6
PC_063,SW2D,21.2,,C,F,Spring2,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.00104219,10
PC_063,SW2D,21.2,,C,F,Spring2,2021,Lepomis microlophus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Gambusia affinis,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Hysterocarpus traskii,Native,Native,Native,0.03585903,4
PC_063,SW2D,21.2,,C,F,Spring2,2021,Oncorhynchus mykiss,Native,Omykiss,Native,0.00652333,8
PC_063,SW2D,21.2,,C,F,Spring2,2021,Oncorhynchus tshawytscha,Native,Native,Native,0.00254757,9
PC_063,SW2D,21.2,,C,F,Spring2,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Carassius auratus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Menidia audens complex,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Percina macrolepida,Non-native,Non-native,Non-native,0.01752422,5
PC_063,SW2D,21.2,,C,F,Spring2,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Lepomis gulosus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Ameiurus catus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_063,SW2D,21.2,,C,F,Spring2,2021,Ameiurus melas,Non-native,Non-native,Non-native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.00353118,12
PC_070,MACU,6.9,,A,G,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.00788541,9
PC_070,MACU,6.9,,A,G,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.34544465,1
PC_070,MACU,6.9,,A,G,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.09812954,4
PC_070,MACU,6.9,,A,G,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Cottus asper,Native,Casper,Native,0.03065221,6
PC_070,MACU,6.9,,A,G,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.12442751,3
PC_070,MACU,6.9,,A,G,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.06585777,5
PC_070,MACU,6.9,,A,G,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.28124627,2
PC_070,MACU,6.9,,A,G,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.01115108,8
PC_070,MACU,6.9,,A,G,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,0.00253554,14
PC_070,MACU,6.9,,A,G,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.00465956,11
PC_070,MACU,6.9,,A,G,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,0.01261134,7
PC_070,MACU,6.9,,A,G,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.00347808,13
PC_070,MACU,6.9,,A,G,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00002655,18
PC_070,MACU,6.9,,A,G,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,0.00605345,10
PC_070,MACU,6.9,,A,G,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,0.00050445,16
PC_070,MACU,6.9,,A,G,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,0.00151336,15
PC_070,MACU,6.9,,A,G,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,NA,NA
PC_070,MACU,6.9,,A,G,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,0.00029205,17
PC_071,MACU,6.9,,B,H,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,0.00161708,15
PC_071,MACU,6.9,,B,H,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.03384310,6
PC_071,MACU,6.9,,B,H,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.29898586,1
PC_071,MACU,6.9,,B,H,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.18648355,2
PC_071,MACU,6.9,,B,H,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Cottus asper,Native,Casper,Native,0.02828729,8
PC_071,MACU,6.9,,B,H,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.17731242,3
PC_071,MACU,6.9,,B,H,Fall,2021,Lepomis microlophus,Non-native,Non-native,Non-native,0.12532342,4
PC_071,MACU,6.9,,B,H,Fall,2021,Gambusia affinis,Non-native,Non-native,Non-native,0.06773240,5
PC_071,MACU,6.9,,B,H,Fall,2021,Hysterocarpus traskii,Native,Native,Native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Oncorhynchus mykiss,Native,Omykiss,Native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Oncorhynchus tshawytscha,Native,Native,Native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Lepomis cyanellus,Non-native,Non-native,Non-native,0.01170070,10
PC_071,MACU,6.9,,B,H,Fall,2021,Orthodon microlepidotus,Native,Native,Native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Carassius auratus,Non-native,Non-native,Non-native,0.00200979,14
PC_071,MACU,6.9,,B,H,Fall,2021,Menidia audens complex,Non-native,Non-native,Non-native,0.03296526,7
PC_071,MACU,6.9,,B,H,Fall,2021,Percina macrolepida,Non-native,Non-native,Non-native,0.01562789,9
PC_071,MACU,6.9,,B,H,Fall,2021,Notemigonus crysoleucas,Non-native,Non-native,Non-native,0.00571752,12
PC_071,MACU,6.9,,B,H,Fall,2021,Micropterus dolomieu,Non-native,Non-native,Non-native,0.00240251,13
PC_071,MACU,6.9,,B,H,Fall,2021,Oncorhynchus nerka,Non-native,Non-native,Non-native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Pomoxis nigromaculatus,Non-native,Non-native,Non-native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Pimephales promelas,Non-native,Non-native,Non-native,NA,NA
PC_071,MACU,6.9,,B,H,Fall,2021,Lepomis gulosus,Non-native,Non-native,Non-native,0.00714979,11
PC_071,MACU,6.9,,B,H,Fall,2021,Ameiurus catus,Non-native,Non-native,Non-native,0.00109730,17
PC_071,MACU,6.9,,B,H,Fall,2021,Ameiurus nebulosus,Non-native,Non-native,Non-native,0.00127056,16
PC_071,MACU,6.9,,B,H,Fall,2021,Dorosoma petenense,Non-native,Non-native,Non-native,0.00000000,19
PC_071,MACU,6.9,,B,H,Fall,2021,Ameiurus melas,Non-native,Non-native,Non-native,0.00047357,18
PC_072,MACU,6.9,,C,I,Fall,2021,Ptychocheilus grandis,Native,Native,Pgrandis,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Catostomus occidentalis,Native,Native,Coccidentalis,0.02395233,8
PC_072,MACU,6.9,,C,I,Fall,2021,Micropterus salmoides,Non-native,Msalmonoides,Msalmonoides,0.29638610,1
PC_072,MACU,6.9,,C,I,Fall,2021,Lepomis macrochirus,Non-native,Non-native,Lmachrochirus,0.14437752,3
PC_072,MACU,6.9,,C,I,Fall,2021,Gasterosteus aculeatus,Native,Native,Native,NA,NA
PC_072,MACU,6.9,,C,I,Fall,2021,Cottus asper,Native,Casper,Native,0.09094737,5
PC_072,MACU,6.9,,C,I,Fall,2021,Cyprinus carpio,Non-native,Ccarpio,Non-native,0.18125670,2
